fiber_id,sample_id,diameter_um,length_um,orientation_theta,orientation_psi,curvature,n_contacts,mean_contact_area_um2,volume_voxels
F003041,S016,22.24,666.7,58.58,239.49,0.00379,5,54.19,102
F003042,S016,21.96,585.5,57.12,261.52,0.00218,3,58.95,94
F003043,S016,19.98,569.0,36.73,188.5,0.01588,5,46.53,82
F003044,S016,25.47,391.1,6.72,120.77,0.02272,3,4.9,82
F003045,S016,24.22,461.4,34.46,120.5,0.01297,2,14.71,85
F003046,S016,25.24,520.6,77.28,221.61,0.00172,4,0.08,113
F003047,S016,6.49,649.0,23.46,321.19,0.00012,3,388.33,11
F003048,S016,18.5,769.3,58.5,178.58,0.0112,2,37.84,95
F003049,S016,16.02,727.1,55.28,78.82,0.0151,1,18.69,71
F003050,S016,15.57,378.7,46.6,55.61,0.0032,1,5.65,29
F003051,S016,23.48,559.3,21.51,259.14,0.00622,2,55.28,119
F003052,S016,18.88,466.7,13.58,192.06,0.02088,5,162.43,62
F003053,S016,14.17,507.4,63.94,54.27,0.01193,2,37.76,32
F003054,S016,11.48,668.6,43.64,324.54,0.06095,3,111.23,32
F003055,S016,19.93,780.4,20.97,85.31,0.00488,4,56.19,117
F003056,S017,13.16,1147.5,82.74,302.47,0.00072,4,41.62,499
F003057,S017,17.05,930.7,37.34,305.65,0.00627,3,7.0,706
F003058,S017,12.53,635.9,35.32,136.91,0.00159,2,124.82,289
F003059,S017,9.24,911.5,11.82,249.17,0.01256,7,28.44,220
F003060,S017,16.82,901.1,32.04,180.76,0.00585,2,9.75,598
F003061,S017,14.5,797.0,68.76,193.08,0.01055,3,13.67,401
F003062,S017,16.3,740.2,65.09,70.88,0.00687,2,27.38,462
F003063,S017,18.25,972.7,6.75,89.87,0.00435,3,8.24,871
F003064,S017,13.44,579.8,39.02,113.97,0.00957,5,14.99,256
F003065,S017,22.53,1096.9,66.55,263.86,0.00619,2,10.52,1162
F003066,S017,11.64,942.9,59.72,220.27,0.00079,4,67.37,358
F003067,S017,17.94,768.0,24.48,237.09,0.06148,1,20.66,660
F003068,S017,17.21,619.1,88.71,42.14,0.00531,5,38.43,467
F003069,S017,13.73,688.1,12.62,142.7,0.00419,2,112.6,264
F003070,S017,12.64,717.3,17.67,83.28,0.00242,2,50.36,293
F003071,S017,15.97,638.5,50.26,82.52,0.01955,4,11.48,457
F003072,S017,13.33,843.5,61.19,202.77,0.01211,5,28.49,328
F003073,S017,12.47,882.0,26.26,328.85,0.01121,3,11.74,391
F003074,S017,15.73,1321.5,38.02,258.59,0.00249,5,55.25,905
F003075,S017,7.73,1073.9,58.11,105.86,0.02229,2,46.49,180
F003076,S017,17.7,965.5,37.7,227.63,0.01345,3,36.93,657
F003077,S017,9.83,820.1,4.9,0.05,0.0018,0,0.0,175
F003078,S017,15.51,871.2,2.73,126.36,0.01949,3,5.68,566
F003079,S017,11.18,1113.5,44.32,162.04,0.0001,2,46.55,367
F003080,S017,16.6,1057.0,2.95,314.84,0.00343,3,43.24,686
F003081,S017,12.52,708.5,82.37,243.28,0.00818,2,34.7,289
F003082,S017,19.26,1001.7,73.73,272.49,0.02968,1,34.39,1010
F003083,S017,11.63,508.3,54.59,323.44,0.00269,2,39.87,138
F003084,S017,16.0,620.4,73.2,6.15,0.00806,2,43.19,358
F003085,S017,14.78,1050.4,11.81,338.29,0.00284,0,0.0,662
F003086,S017,14.68,720.1,29.64,204.5,0.02127,0,0.0,408
F003087,S017,14.24,684.8,14.46,7.9,0.00384,7,91.81,291
F003088,S017,16.65,785.1,23.98,303.64,0.0029,4,71.83,615
F003089,S017,14.36,743.0,31.85,243.03,0.00836,0,0.0,333
F003090,S017,12.99,687.1,25.79,58.41,0.01186,0,0.0,261
F003091,S017,13.13,789.7,85.86,312.94,0.04194,1,91.88,299
F003092,S017,15.96,757.2,64.54,116.25,0.00374,1,23.55,465
F003093,S017,19.1,601.3,47.18,115.86,0.02857,3,81.62,536
F003094,S017,15.49,736.1,52.62,258.03,0.01361,4,8.66,396
F003095,S017,15.9,789.2,19.57,252.77,0.00044,1,30.69,426
F003096,S017,9.95,945.2,37.08,149.72,0.00749,1,52.4,233
F003097,S017,13.78,882.5,74.93,2.56,0.00238,4,0.16,362
F003098,S017,13.59,724.5,13.26,224.2,0.00275,0,0.0,273
F003099,S017,20.11,743.2,22.85,206.75,0.00378,1,53.4,767
F003100,S017,16.9,756.8,53.5,94.71,0.01368,3,17.83,502
F003101,S017,17.27,643.3,44.62,18.04,0.0061,4,54.15,494
F003102,S017,17.51,823.8,84.68,45.48,0.0044,3,11.37,722
F003103,S017,21.72,826.3,24.96,219.71,0.00035,4,13.49,922
F003104,S017,19.23,764.5,48.67,333.05,0.009,3,14.07,675
F003105,S017,17.19,946.7,44.23,306.03,0.00746,1,22.19,686
F003106,S017,11.96,865.5,89.65,272.15,0.00077,0,0.0,307
F003107,S017,17.16,1133.4,81.59,276.46,0.01546,0,0.0,765
F003108,S017,11.45,801.0,75.39,152.81,0.00136,3,23.1,252
F003109,S017,16.4,758.9,61.85,6.1,0.01246,3,70.84,600
F003110,S017,17.81,705.9,9.51,223.86,0.01564,5,21.15,654
F003111,S017,21.44,822.0,34.68,340.54,0.00047,3,4.48,1106
F003112,S017,17.73,1007.9,45.86,238.26,0.0033,5,226.84,895
F003113,S017,16.55,694.2,63.66,282.12,0.00591,3,7.78,524
F003114,S017,18.1,1075.3,57.07,344.34,0.01925,2,24.94,855
F003115,S017,13.88,705.9,29.16,139.44,0.0106,2,55.79,314
F003116,S017,15.95,678.0,28.96,260.6,0.01305,2,2.93,466
F003117,S017,13.41,647.0,53.06,208.59,0.01239,5,18.74,233
F003118,S017,19.1,623.6,76.49,37.84,0.00019,1,20.03,616
F003119,S017,15.15,868.8,79.78,16.13,0.00537,3,20.99,573
F003120,S017,15.8,733.8,54.9,103.83,0.00961,4,65.51,391
F003121,S017,13.82,1235.5,10.82,23.02,0.00258,2,49.7,683
F003122,S017,16.18,871.4,86.78,215.24,0.01033,3,11.46,549
F003123,S017,15.71,748.3,37.21,52.46,0.00186,1,59.02,366
F003124,S017,13.28,817.0,19.05,23.69,0.00971,0,0.0,386
F003125,S017,18.14,741.2,76.68,291.35,0.03147,3,44.58,538
F003126,S017,15.8,765.6,65.38,142.58,0.02845,2,21.31,405
F003127,S017,20.59,940.8,56.23,72.22,0.00035,2,28.82,807
F003128,S017,11.34,966.5,41.54,189.99,0.00559,4,16.18,333
F003129,S017,11.03,800.7,14.84,115.96,0.01001,3,10.33,251
F003130,S017,15.84,1033.0,19.37,280.6,0.00125,2,46.36,731
F003131,S017,17.68,741.2,3.35,285.27,0.00176,2,15.3,461
F003132,S017,17.18,684.2,13.05,267.06,0.00305,3,120.85,527
F003133,S017,12.24,783.9,9.11,311.91,0.00344,5,12.08,288
F003134,S017,18.95,925.5,15.36,7.83,0.00265,7,57.57,742
F003135,S017,9.25,1057.8,23.69,166.67,0.00149,1,37.78,223
F003136,S017,17.83,602.3,3.81,250.04,0.00036,4,61.91,463
F003137,S017,14.47,942.4,47.97,103.24,0.01405,4,8.64,454
F003138,S017,17.51,953.1,58.85,268.19,0.00105,2,12.35,781
F003139,S017,13.37,515.4,4.38,136.37,0.02836,2,67.6,192
F003140,S017,15.66,714.1,81.86,253.77,0.0,1,57.9,412
F003141,S017,14.07,749.8,7.78,158.8,0.04664,4,126.96,296
F003142,S017,17.19,930.9,14.21,77.94,0.00171,3,59.02,597
F003143,S017,15.77,860.9,13.1,249.77,0.01983,3,97.68,433
F003144,S017,10.45,641.8,24.2,301.65,0.02215,1,49.64,150
F003145,S017,14.42,630.3,67.47,265.07,0.02322,4,10.25,312
F003146,S017,18.5,742.2,22.24,224.17,0.01787,4,34.42,596
F003147,S017,9.94,885.5,10.48,300.74,0.00921,4,306.12,201
F003148,S017,14.69,944.9,83.0,33.42,0.00819,2,75.99,585
F003149,S017,16.01,807.5,31.5,145.18,0.0008,4,0.29,419
F003150,S017,13.72,581.3,35.44,267.92,0.01623,4,39.43,311
F003151,S017,15.72,807.2,68.01,220.51,0.00313,3,68.11,549
F003152,S017,16.21,863.7,54.98,77.24,0.00358,5,13.55,602
F003153,S017,14.14,1030.7,9.41,128.26,0.00384,3,0.06,475
F003154,S017,18.01,728.2,51.34,351.78,0.00088,4,20.06,576
F003155,S017,16.77,792.9,37.1,64.56,0.00714,2,28.78,510
F003156,S017,17.73,957.0,1.08,350.04,0.01377,6,35.54,759
F003157,S017,10.88,634.2,61.41,234.21,0.00106,2,0.67,180
F003158,S017,12.33,877.2,0.47,62.89,0.00021,3,52.46,280
F003159,S017,16.67,1099.3,37.4,53.21,0.00213,2,18.41,667
F003160,S017,12.23,617.5,41.09,11.74,0.00589,1,18.46,247
F003161,S017,11.22,968.1,13.36,192.93,0.00662,1,49.9,281
F003162,S017,14.17,1001.5,53.67,187.98,0.01557,5,179.15,398
F003163,S017,16.11,631.0,67.93,333.17,0.00462,1,263.53,335
F003164,S017,12.05,828.4,3.0,202.9,0.00347,0,0.0,314
F003165,S017,12.7,850.9,48.02,210.98,0.0021,4,78.64,364
F003166,S017,16.27,860.6,5.5,315.15,0.02122,2,149.36,567
F003167,S017,14.76,752.4,68.6,164.37,0.01051,0,0.0,402
F003168,S017,12.35,1051.1,52.29,162.5,0.02658,3,7.0,468
F003169,S017,16.83,760.1,18.84,313.15,0.00117,3,93.49,503
F003170,S017,13.57,663.5,49.39,3.14,0.00527,4,27.58,311
F003171,S017,14.53,803.9,35.9,25.76,0.00269,6,21.03,477
F003172,S017,10.27,628.6,27.82,287.25,0.00546,2,43.68,169
F003173,S017,12.64,898.6,25.98,251.94,0.01794,2,33.71,315
F003174,S017,13.99,656.5,59.65,11.56,0.0099,2,9.07,320
F003175,S017,14.62,890.1,15.96,349.98,0.00054,2,125.79,496
F003176,S017,21.32,714.5,23.31,99.54,0.01414,3,8.53,653
F003177,S017,10.66,624.5,50.05,75.19,0.00278,1,106.09,179
F003178,S017,11.81,610.4,18.02,7.79,0.00084,1,111.2,232
F003179,S017,17.49,829.4,6.08,289.08,0.00687,2,87.84,533
F003180,S017,18.04,520.1,15.48,20.72,0.00433,5,24.22,482
F003181,S017,19.96,636.6,30.9,81.87,0.00912,2,11.56,514
F003182,S017,15.12,816.6,81.91,156.34,0.00279,5,63.18,536
F003183,S017,16.09,689.5,20.4,46.89,0.03829,1,29.83,350
F003184,S017,10.45,577.6,13.28,65.76,0.00112,3,4.41,124
F003185,S017,14.48,855.9,44.01,65.81,0.00625,2,37.23,449
F003186,S017,14.9,804.1,0.65,248.53,0.00456,4,51.26,364
F003187,S017,21.44,948.7,53.88,218.2,0.03601,3,36.94,995
F003188,S017,13.46,387.1,18.58,329.24,0.01058,4,49.98,164
F003189,S017,19.24,593.0,31.89,296.13,0.0152,0,0.0,558
F003190,S017,11.74,895.4,0.37,25.4,0.00163,2,42.0,352
F003191,S017,15.49,681.3,88.45,321.28,0.0049,2,131.98,427
F003192,S017,12.59,987.7,40.67,309.93,0.0052,2,83.8,321
F003193,S017,14.0,1020.8,27.73,288.04,0.00475,2,178.46,468
F003194,S017,19.08,840.0,55.49,170.46,0.03246,2,107.8,664
F003195,S017,21.32,709.9,47.94,107.57,0.04999,2,9.07,868
F003196,S017,11.21,777.1,69.13,180.09,0.0028,2,50.06,205
F003197,S017,12.84,601.8,42.14,292.15,0.01696,1,23.01,227
F003198,S017,17.25,629.8,12.78,42.99,0.00747,0,0.0,461
F003199,S017,16.44,935.1,75.34,211.5,0.00556,3,31.3,632
F003200,S017,16.69,703.0,84.22,150.3,0.00264,4,68.99,462
F003201,S017,16.0,881.3,27.85,46.2,0.00144,6,0.9,581
F003202,S017,14.12,932.6,15.14,134.73,0.02215,0,0.0,365
F003203,S017,12.61,478.7,87.46,138.46,0.01038,1,13.56,215
F003204,S017,15.81,841.5,21.97,200.74,0.00394,1,202.2,498
F003205,S017,17.62,702.9,71.46,121.57,0.00472,4,69.73,625
F003206,S017,11.69,899.1,40.49,105.47,0.00595,2,6.48,271
F003207,S017,15.27,681.3,64.44,28.43,0.00255,2,5.4,420
F003208,S017,17.28,955.1,41.56,347.39,0.00517,3,96.69,630
F003209,S017,10.11,809.5,43.43,334.11,0.02741,2,38.72,184
F003210,S017,17.66,600.8,39.31,186.78,0.0268,1,11.32,379
F003211,S017,15.96,827.0,20.39,193.43,0.00305,0,0.0,458
F003212,S017,18.55,754.2,53.51,6.1,0.00935,4,107.58,652
F003213,S017,17.15,740.5,15.2,332.94,0.01111,4,6.69,553
F003214,S017,17.0,1049.8,87.86,274.42,0.00304,2,17.06,615
F003215,S017,22.77,666.4,21.63,228.61,0.00618,2,139.75,906
F003216,S017,17.35,864.3,70.25,187.61,0.00125,2,32.29,745
F003217,S017,16.26,958.6,55.95,240.13,0.0231,2,21.49,625
F003218,S017,14.62,1034.9,13.65,43.15,0.01114,1,75.98,574
F003219,S017,16.75,753.6,78.65,248.74,0.00348,3,23.4,415
F003220,S017,16.4,622.0,16.36,172.34,0.0212,3,47.78,423
F003221,S017,20.84,736.7,6.42,139.63,0.01912,2,37.61,844
F003222,S017,16.37,540.7,57.7,38.65,0.00053,0,0.0,297
F003223,S017,16.17,939.2,12.0,102.36,0.04609,3,28.38,713
F003224,S017,15.69,742.2,85.23,143.1,0.00279,3,45.64,528
F003225,S017,16.04,942.6,69.34,136.27,0.00804,4,16.16,690
F003226,S017,20.33,908.4,61.9,341.73,0.00801,0,0.0,742
F003227,S017,14.87,617.8,25.1,126.12,0.01706,7,70.74,273
F003228,S017,13.72,758.3,27.63,358.22,0.01203,2,5.57,391
F003229,S017,14.73,913.5,23.35,84.92,0.00986,1,24.45,496
F003230,S017,14.84,732.9,28.25,102.2,0.01919,2,28.1,367
F003231,S017,15.3,722.4,15.69,136.79,0.00202,4,59.58,454
F003232,S017,14.68,575.8,20.2,85.25,0.05661,1,17.12,267
F003233,S017,12.14,726.9,7.9,49.18,0.02346,2,21.48,313
F003234,S017,17.87,678.0,26.62,2.64,0.02196,3,78.59,604
F003235,S017,11.66,730.3,21.56,261.08,0.01231,4,0.4,288
F003236,S017,14.71,902.5,75.89,27.3,0.00318,5,131.26,444
F003237,S017,15.0,488.9,46.75,47.2,0.00261,2,19.18,285
F003238,S017,21.28,797.8,36.22,183.03,0.0007,1,112.94,860
F003239,S017,15.77,757.5,56.75,21.24,0.01204,2,1.93,456
F003240,S017,17.02,882.3,78.7,48.74,0.00713,1,223.26,688
F003241,S017,11.8,840.6,6.37,159.22,0.0196,3,79.5,340
F003242,S017,16.24,592.4,68.9,172.26,5e-05,5,79.52,321
F003243,S017,14.0,861.5,75.5,236.02,0.00089,2,12.07,471
F003244,S017,16.08,859.3,21.44,9.76,0.00543,2,100.64,627
F003245,S017,10.93,778.5,58.27,186.07,0.00854,5,37.03,224
F003246,S017,16.28,980.2,84.14,304.78,0.00114,2,4.61,564
F003247,S017,17.33,314.5,67.94,237.6,0.00022,3,74.15,262
F003248,S017,13.06,780.4,53.2,159.17,0.00501,5,27.33,382
F003249,S018,29.44,2144.1,64.22,229.83,0.00844,2,66.13,431
F003250,S018,16.11,1948.7,41.87,203.35,0.01268,1,30.56,80
F003251,S018,19.52,2030.9,71.62,335.46,0.00582,2,0.56,161
F003252,S018,32.43,1641.4,72.64,40.06,0.00858,1,23.3,284
F003253,S018,28.56,1952.5,54.77,79.66,0.02505,2,3.41,275
F003254,S018,42.13,1995.9,10.64,316.45,0.01206,2,93.01,574
F003255,S018,38.77,1829.7,36.68,268.78,0.01008,3,9.07,515
F003256,S018,40.27,2004.5,77.86,351.38,0.00129,2,13.01,744
F003257,S018,33.89,2520.3,38.13,7.37,0.03696,2,121.92,611
F003258,S018,26.98,2141.9,48.53,89.82,0.0119,5,5.15,332
F003259,S018,22.29,1587.3,80.64,338.87,0.00735,1,39.0,143
F003260,S018,26.4,1434.9,51.0,162.29,0.00579,3,42.27,162
F003261,S018,34.37,1920.9,71.96,154.56,0.00664,1,28.01,499
F003262,S018,18.03,2051.9,8.26,140.92,0.02126,0,0.0,108
F003263,S018,38.83,2082.5,31.62,247.08,0.00183,4,254.35,502
F003264,S018,26.57,2115.7,70.16,354.21,0.00038,3,60.69,321
F003265,S018,26.85,2603.3,54.3,83.97,0.00418,4,26.9,366
F003266,S018,43.7,1795.8,9.71,148.45,0.00163,4,215.06,705
F003267,S018,24.65,1596.6,87.06,330.58,0.00354,4,52.28,196
F003268,S018,40.15,1411.5,85.31,87.12,0.00787,2,9.93,537
F003269,S018,27.39,2379.5,3.21,115.52,0.02116,3,17.45,301
F003270,S018,28.0,1649.5,68.99,148.76,0.02058,1,30.71,212
F003271,S018,22.86,1896.7,9.14,238.67,0.01406,6,71.11,194
F003272,S018,19.91,2326.5,82.16,354.39,0.0047,1,69.21,191
F003273,S018,28.81,2136.0,20.36,131.07,0.01171,2,38.23,418
F003274,S018,36.39,2363.1,86.31,125.24,0.01828,2,10.6,511
F003275,S018,8.64,1994.2,36.45,271.49,0.00714,1,80.53,27
F003276,S018,29.37,1310.1,69.27,234.84,0.00359,2,32.07,264
F003277,S018,18.91,2011.3,64.64,250.94,0.00486,1,25.39,156
F003278,S018,24.32,1953.7,29.49,52.96,0.01499,4,52.88,215
F003279,S018,18.9,2301.4,4.88,192.08,0.01851,3,30.23,187
F003280,S018,30.14,2077.2,56.33,210.67,0.01117,3,73.5,321
F003281,S018,46.59,1702.8,6.81,283.44,0.0035,3,10.57,755
F003282,S018,35.42,2695.6,14.28,289.04,0.0123,3,141.93,696
F003283,S018,18.78,1921.8,52.21,324.78,0.00319,2,222.33,118
F003284,S018,31.66,1331.7,1.83,314.73,0.01058,3,77.85,312
F003285,S018,34.99,1209.0,55.89,28.04,0.00954,3,25.1,274
F003286,S018,15.47,2308.6,73.98,288.58,0.00611,1,6.75,91
F003287,S018,29.49,1815.7,67.49,27.59,0.00444,2,59.78,286
F003288,S018,32.44,1754.5,24.95,112.0,0.00071,2,63.4,397
F003289,S018,15.91,2106.1,1.15,47.34,0.00226,0,0.0,114
F003290,S018,30.78,2373.6,59.95,188.5,0.00087,1,81.85,409
F003291,S018,20.46,1987.8,55.04,223.55,0.00055,2,58.8,169
F003292,S018,32.2,1685.6,23.88,7.73,0.01072,0,0.0,331
F003293,S018,36.5,2571.9,63.03,333.4,0.00594,1,162.24,629
F003294,S018,25.75,2233.1,11.13,266.31,0.00021,3,168.11,304
F003295,S018,24.52,1989.9,4.1,106.48,0.00867,1,20.15,264
F003296,S018,17.64,2425.5,56.46,71.06,0.00025,2,9.85,141
F003297,S018,23.08,1974.4,51.74,145.2,0.00152,3,5.68,244
F003298,S018,24.67,2341.1,61.88,285.06,0.04231,2,79.98,255
F003299,S018,18.65,2565.0,68.6,217.35,0.00178,1,39.38,148
F003300,S018,29.19,1365.1,70.92,144.23,0.00622,1,39.01,201
F003301,S018,35.59,2340.9,88.53,88.75,0.01091,3,47.49,605
F003302,S018,30.59,1659.1,47.83,63.37,0.01472,0,0.0,365
F003303,S018,27.3,2403.6,67.64,55.04,0.00167,1,0.54,404
F003304,S018,26.64,2111.9,80.57,271.13,0.00187,2,19.94,349
F003305,S018,36.34,1926.1,13.19,324.4,0.01412,2,52.27,517
F003306,S018,34.24,2364.8,37.34,259.56,0.00486,3,51.49,445
F003307,S018,28.7,2128.0,36.6,41.82,9e-05,1,81.36,408
F003308,S018,18.65,1511.8,28.36,46.46,0.01491,1,114.2,116
F003309,S018,33.21,2716.9,78.36,143.44,0.00338,4,44.73,490
F003310,S018,38.6,1588.8,49.78,316.32,0.00507,0,0.0,498
F003311,S018,29.02,2000.1,36.82,13.97,0.00085,5,51.6,369
F003312,S018,28.31,2387.2,8.2,330.84,0.00848,2,46.75,396
F003313,S018,45.21,1761.4,87.26,257.04,0.01009,3,1.21,639
F003314,S018,21.24,2030.9,61.04,263.09,0.02768,4,5.66,169
F003315,S018,33.08,1448.0,12.3,44.63,0.01658,1,60.28,290
F003316,S018,36.51,1730.8,51.23,216.54,0.00224,2,2.07,417
F003317,S018,31.94,2006.3,86.33,357.81,0.00463,2,109.98,481
F003318,S018,29.63,2432.8,53.93,60.31,0.00841,2,25.47,463
F003319,S018,27.59,1980.9,71.29,352.18,0.00211,2,22.74,285
F003320,S018,28.0,1512.0,55.29,11.96,0.00083,3,2.71,278
F003321,S018,30.27,2751.0,61.55,337.64,0.00201,3,70.08,538
F003322,S018,17.72,1990.7,79.89,194.54,0.00255,1,76.08,128
F003323,S018,27.5,1806.1,51.78,223.17,0.02517,5,23.78,305
F003324,S018,35.59,2096.5,84.7,99.62,0.01871,5,7.39,464
F003325,S018,33.65,2292.6,63.8,301.47,0.01819,5,2.6,456
F003326,S018,33.35,1325.6,41.96,326.41,0.01508,3,82.25,343
F003327,S018,26.2,2419.2,26.92,162.67,0.00169,1,111.81,386
F003328,S018,22.81,2394.5,46.21,69.0,0.01365,3,45.36,199
F003329,S018,16.88,1753.4,57.55,131.98,0.02751,3,9.6,95
F003330,S018,34.63,1453.8,72.36,320.49,0.0015,2,164.38,392
F003331,S018,33.41,1563.7,9.7,317.58,0.00868,2,5.25,275
F003332,S018,25.69,1172.6,82.74,91.43,0.02267,4,156.3,124
F003333,S018,33.71,2420.4,59.28,322.16,0.00228,1,4.18,551
F003334,S018,31.11,2123.4,55.93,162.03,0.0086,1,31.85,398
F003335,S018,29.98,2621.9,80.87,120.35,0.00309,3,18.92,402
F003336,S018,54.59,1447.2,48.22,60.71,0.01217,0,0.0,989
F003337,S018,25.48,2749.3,25.73,184.19,0.00336,1,40.06,393
F003338,S018,23.62,1614.7,82.01,135.25,6e-05,1,96.91,152
F003339,S018,28.88,1324.6,77.77,13.3,0.00508,1,8.7,253
F003340,S018,24.33,1779.8,21.45,15.44,0.00988,2,10.83,222
F003341,S018,12.18,2121.8,65.36,12.77,0.06587,1,136.98,68
F003342,S018,37.45,2311.4,80.59,241.0,0.01348,3,37.41,646
F003343,S018,21.98,2672.4,54.5,211.15,0.00353,6,22.23,253
F003344,S018,20.49,2318.7,14.52,98.75,0.0013,1,9.73,188
F003345,S018,43.68,2353.8,8.31,349.77,0.00296,4,62.12,925
F003346,S018,28.42,2117.9,82.21,334.65,0.02522,3,192.16,336
F003347,S018,29.6,2624.5,16.27,271.19,0.00978,2,15.78,531
F003348,S018,35.92,1662.2,86.29,57.19,0.00681,1,23.39,478
F003349,S018,29.55,1883.9,61.38,116.92,0.01932,6,25.0,283
F003350,S018,37.11,2123.7,35.87,129.56,0.00294,4,156.28,536
F003351,S018,24.23,2052.9,51.32,183.58,0.01614,1,19.9,223
F003352,S018,17.87,1277.1,82.81,227.86,0.03,3,31.21,85
F003353,S018,26.79,2146.0,30.17,154.36,0.00952,2,38.21,363
F003354,S018,39.75,1919.7,84.15,238.14,0.00261,2,0.32,585
F003355,S018,35.16,1129.3,50.27,70.27,0.01479,4,60.31,245
F003356,S018,26.93,1087.3,44.77,146.81,0.00541,1,101.97,177
F003357,S018,11.78,2508.2,64.92,51.62,0.01424,6,131.75,58
F003358,S018,40.07,1609.5,15.4,280.19,0.00041,2,21.11,598
F003359,S018,14.79,2671.3,3.39,245.59,0.00713,4,107.04,125
F003360,S018,23.57,1948.4,11.19,293.06,0.00378,4,0.36,198
F003361,S018,20.88,2354.0,25.23,247.73,0.0107,5,19.62,167
F003362,S018,15.36,2061.5,63.47,7.54,0.01888,2,134.84,111
F003363,S018,18.35,2368.5,43.98,332.78,0.00302,3,153.94,162
F003364,S018,36.34,1735.1,39.97,26.75,0.00696,1,15.17,450
F003365,S018,19.13,1529.6,40.64,53.23,0.00098,3,52.06,92
F003366,S018,25.58,1825.6,80.35,186.84,0.00355,4,147.52,237
F003367,S018,29.21,1684.2,37.85,116.64,0.00348,1,37.3,235
F003368,S018,29.58,1817.3,35.19,122.99,0.00312,1,139.17,330
F003369,S018,42.83,2230.5,51.4,149.17,0.00474,2,58.65,957
F003370,S018,21.27,1990.5,6.44,223.41,0.02189,3,121.01,169
F003371,S018,40.85,2539.6,38.12,352.26,0.02281,2,58.48,682
F003372,S018,42.33,2182.1,35.94,184.88,0.00742,4,3.45,783
F003373,S018,34.37,2563.5,48.47,241.04,0.0076,1,9.41,527
F003374,S018,41.61,1816.0,1.23,183.75,0.01897,1,21.42,609
F003375,S018,19.91,2071.5,35.88,138.87,0.00299,2,30.85,164
F003376,S018,38.52,1995.5,81.43,192.7,0.02141,3,10.43,686
F003377,S018,12.12,2303.8,78.21,119.73,0.03409,1,57.56,75
F003378,S018,21.33,2133.8,55.38,265.77,0.00573,2,14.97,217
F003379,S018,35.26,1461.6,77.35,190.59,0.01781,2,15.83,379
F003380,S018,17.33,1907.7,75.74,199.45,0.00035,1,20.63,131
F003381,S018,24.68,1145.2,79.31,359.6,0.00906,4,4.1,111
F003382,S018,25.05,1862.7,80.7,46.07,0.03502,1,18.15,187
F003383,S018,31.08,2103.9,81.83,37.93,0.00944,6,42.81,371
F003384,S018,41.37,2293.6,23.66,340.33,0.0422,3,47.28,698
F003385,S018,36.17,814.2,70.99,72.22,0.01309,1,16.54,186
F003386,S018,29.93,2958.1,11.11,219.15,0.03168,3,26.62,614
F003387,S018,26.08,2134.8,4.73,270.43,0.00345,4,15.12,247
F003388,S018,30.27,2556.0,20.39,167.03,0.00915,1,86.37,453
F003389,S018,36.31,2174.4,15.12,318.41,0.02411,2,2.24,631
F003390,S018,31.97,1926.8,88.86,159.15,0.00478,3,72.23,327
F003391,S018,33.69,2798.3,28.69,357.76,0.00269,3,93.91,643
F003392,S018,33.48,2321.9,12.49,54.72,0.01185,0,0.0,420
F003393,S018,29.68,2090.3,42.27,266.66,0.00814,1,13.3,430
F003394,S018,34.23,1639.8,89.29,148.07,0.01104,2,3.2,402
F003395,S018,42.6,1609.8,75.81,325.64,0.00176,5,37.72,658
F003396,S018,35.28,2582.8,14.97,109.63,0.01553,1,8.59,581
F003397,S018,41.43,1993.3,60.78,113.83,0.0195,2,51.72,613
F003398,S018,26.36,1978.1,20.93,217.9,0.00186,4,2.33,303
F003399,S018,28.3,1806.8,63.71,169.89,0.01997,1,48.14,253
F003400,S018,20.43,1543.9,66.52,349.86,0.03159,6,19.49,144
F003401,S018,21.08,2618.4,53.31,227.38,0.00503,3,3.99,232
F003402,S018,19.67,1949.1,39.8,166.27,0.02215,3,2.79,150
F003403,S018,31.29,2373.7,31.03,48.83,0.02844,1,126.33,457
F003404,S018,29.8,2339.4,8.08,335.54,0.00601,3,91.04,428
F003405,S018,36.48,1865.7,82.91,344.22,0.00674,3,1.39,474
F003406,S018,26.57,2679.6,11.23,158.14,0.01372,3,22.33,317
F003407,S018,20.35,1851.6,56.42,97.96,0.01382,3,41.78,146
F003408,S018,17.62,2086.8,62.71,129.09,0.01422,4,100.83,149
F003409,S018,17.73,1740.7,51.47,23.1,0.00435,2,99.94,94
F003410,S018,27.96,1867.3,83.66,316.36,0.00026,1,1.62,239
F003411,S018,26.78,2266.8,50.13,11.09,0.01331,5,39.88,302
F003412,S018,28.68,2531.2,7.15,290.65,0.04268,3,12.66,399
F003413,S018,19.28,2616.3,4.38,112.37,0.00482,3,39.62,195
F003414,S018,24.49,1954.3,54.87,13.94,0.00591,5,41.77,204
F003415,S018,35.56,1530.3,48.71,222.8,0.02114,2,20.64,347
F003416,S018,23.6,1710.5,33.1,259.54,0.00748,3,29.79,181
F003417,S018,32.83,1925.3,62.05,147.88,0.0006,1,23.38,467
F003418,S018,20.54,1328.7,59.41,79.26,0.00012,3,127.34,125
F003419,S018,16.92,1754.8,5.64,172.89,0.01158,1,4.78,90
F003420,S018,27.32,2056.9,41.15,79.62,0.00802,1,23.75,310
F003421,S018,15.4,1882.8,22.09,202.4,0.00863,2,100.5,82
